"","content_id","content_type","category","reaction_type","date_time","sentiment","score","date","month","year"
"1439","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","disgust",2020-12-02 01:41:00,"negative",0,"12/02/2020","12","2020"
"1440","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","disgust",2020-10-13 17:28:00,"negative",0,"10/13/2020","10","2020"
"1441","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","heart",2020-07-18 01:39:00,"positive",60,"07/18/2020","07","2020"
"1442","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","cherish",2021-05-15 20:22:00,"positive",70,"05/15/2021","05","2021"
"1443","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","want",2021-01-08 10:57:00,"positive",70,"01/08/2021","01","2021"
"1444","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","heart",2021-04-02 02:01:00,"positive",60,"04/02/2021","04","2021"
"1445","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","worried",2020-11-09 13:34:00,"negative",12,"11/09/2020","11","2020"
"1446","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","intrigued",2021-06-15 20:46:00,"positive",45,"06/15/2021","06","2021"
"1447","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","super love",2020-09-18 04:29:00,"positive",75,"09/18/2020","09","2020"
"1448","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","indifferent",2021-03-08 00:36:00,"neutral",20,"03/08/2021","03","2021"
"1449","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","want",2021-03-31 18:28:00,"positive",70,"03/31/2021","03","2021"
"1450","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","heart",2020-07-17 18:29:00,"positive",60,"07/17/2020","07","2020"
"1451","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","cherish",2020-10-28 04:17:00,"positive",70,"10/28/2020","10","2020"
"1452","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","scared",2021-03-14 14:29:00,"negative",15,"03/14/2021","03","2021"
"1453","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","worried",2020-10-15 15:44:00,"negative",12,"10/15/2020","10","2020"
"1454","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","worried",2021-01-04 08:54:00,"negative",12,"01/04/2021","01","2021"
"1455","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","hate",2021-04-05 11:23:00,"negative",5,"04/05/2021","04","2021"
"1456","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","dislike",2021-05-25 00:49:00,"negative",10,"05/25/2021","05","2021"
"1457","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","want",2021-03-13 10:52:00,"positive",70,"03/13/2021","03","2021"
"1458","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","super love",2021-02-06 04:14:00,"positive",75,"02/06/2021","02","2021"
"1459","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","interested",2020-07-19 13:27:00,"positive",30,"07/19/2020","07","2020"
"1460","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","want",2021-03-08 08:29:00,"positive",70,"03/08/2021","03","2021"
"1461","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","interested",2021-03-18 20:28:00,"positive",30,"03/18/2021","03","2021"
"1462","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","worried",2020-11-03 14:19:00,"negative",12,"11/03/2020","11","2020"
"1463","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","cherish",2021-03-17 12:29:00,"positive",70,"03/17/2021","03","2021"
"1464","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","hate",2020-10-08 07:51:00,"negative",5,"10/08/2020","10","2020"
"1465","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","heart",2020-07-30 08:06:00,"positive",60,"07/30/2020","07","2020"
"1466","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","want",2021-04-14 21:38:00,"positive",70,"04/14/2021","04","2021"
"1467","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","heart",2021-06-06 14:05:00,"positive",60,"06/06/2021","06","2021"
"1468","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","peeking",2021-01-26 15:55:00,"neutral",35,"01/26/2021","01","2021"
"1469","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","want",2021-06-08 02:03:00,"positive",70,"06/08/2021","06","2021"
"1470","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","adore",2021-02-13 05:04:00,"positive",72,"02/13/2021","02","2021"
"1471","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","hate",2021-06-12 00:17:00,"negative",5,"06/12/2021","06","2021"
"1472","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","adore",2021-02-26 08:50:00,"positive",72,"02/26/2021","02","2021"
"1473","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","interested",2020-11-05 14:54:00,"positive",30,"11/05/2020","11","2020"
"1474","93c0f4f6-8c1e-453e-8df0-3015b1e76376","video","technology","intrigued",2020-08-19 12:48:00,"positive",45,"08/19/2020","08","2020"
"1475","2893a837-3157-4bbd-918f-adc93b60480a","photo","healthy eating","scared",2020-10-26 18:29:00,"negative",15,"10/26/2020","10","2020"
"1476","2893a837-3157-4bbd-918f-adc93b60480a","photo","healthy eating","peeking",2020-09-12 06:29:00,"neutral",35,"09/12/2020","09","2020"
"1477","2893a837-3157-4bbd-918f-adc93b60480a","photo","healthy eating","want",2021-03-12 09:17:00,"positive",70,"03/12/2021","03","2021"
"1478","2893a837-3157-4bbd-918f-adc93b60480a","photo","healthy eating","indifferent",2021-01-01 21:46:00,"neutral",20,"01/01/2021","01","2021"
"1479","2893a837-3157-4bbd-918f-adc93b60480a","photo","healthy eating","disgust",2021-02-15 22:54:00,"negative",0,"02/15/2021","02","2021"
"1480","2893a837-3157-4bbd-918f-adc93b60480a","photo","healthy eating","cherish",2020-07-13 02:38:00,"positive",70,"07/13/2020","07","2020"
"1481","811834bf-44bf-47f3-ae30-e305591177d6","GIF","animals","worried",2021-03-17 14:59:00,"negative",12,"03/17/2021","03","2021"
"1482","811834bf-44bf-47f3-ae30-e305591177d6","GIF","animals","indifferent",2020-12-15 10:46:00,"neutral",20,"12/15/2020","12","2020"
"1483","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","adore",2020-07-22 15:08:00,"positive",72,"07/22/2020","07","2020"
"1484","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","interested",2021-01-14 17:13:00,"positive",30,"01/14/2021","01","2021"
"1485","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","love",2021-04-29 01:53:00,"positive",65,"04/29/2021","04","2021"
"1486","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","love",2020-11-25 13:20:00,"positive",65,"11/25/2020","11","2020"
"1487","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","disgust",2020-11-10 01:47:00,"negative",0,"11/10/2020","11","2020"
"1488","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","scared",2020-10-01 04:06:00,"negative",15,"10/01/2020","10","2020"
"1489","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","scared",2021-01-06 23:56:00,"negative",15,"01/06/2021","01","2021"
"1490","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","super love",2020-09-21 15:23:00,"positive",75,"09/21/2020","09","2020"
"1491","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","indifferent",2020-08-12 15:43:00,"neutral",20,"08/12/2020","08","2020"
"1492","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","want",2020-11-26 05:02:00,"positive",70,"11/26/2020","11","2020"
"1493","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","cherish",2020-07-09 15:11:00,"positive",70,"07/09/2020","07","2020"
"1494","413101f7-ea05-4df6-97cf-9891245c5ed7","photo","science","worried",2020-10-30 19:24:00,"negative",12,"10/30/2020","10","2020"
"1495","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","like",2021-04-21 04:02:00,"positive",50,"04/21/2021","04","2021"
"1496","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","love",2020-10-28 03:56:00,"positive",65,"10/28/2020","10","2020"
"1497","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","adore",2021-03-08 17:25:00,"positive",72,"03/08/2021","03","2021"
"1498","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","love",2020-12-27 09:36:00,"positive",65,"12/27/2020","12","2020"
"1499","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","adore",2021-05-22 12:31:00,"positive",72,"05/22/2021","05","2021"
"1500","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","hate",2020-07-17 06:53:00,"negative",5,"07/17/2020","07","2020"
"1501","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","hate",2020-07-27 19:26:00,"negative",5,"07/27/2020","07","2020"
"1502","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","love",2021-05-09 03:47:00,"positive",65,"05/09/2021","05","2021"
"1503","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","adore",2021-05-23 17:18:00,"positive",72,"05/23/2021","05","2021"
"1504","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","indifferent",2021-06-17 17:43:00,"neutral",20,"06/17/2021","06","2021"
"1505","6be333ca-7797-41a5-9a2d-e198037d30ed","audio","food","hate",2020-07-15 17:30:00,"negative",5,"07/15/2020","07","2020"
"1506","bd810ca4-54cf-420e-afec-0214b870672e","photo","technology","hate",2021-05-13 03:38:00,"negative",5,"05/13/2021","05","2021"
"1507","bd810ca4-54cf-420e-afec-0214b870672e","photo","technology","cherish",2020-07-15 11:43:00,"positive",70,"07/15/2020","07","2020"
"1508","bd810ca4-54cf-420e-afec-0214b870672e","photo","technology","worried",2021-02-05 00:21:00,"negative",12,"02/05/2021","02","2021"
"1509","bd810ca4-54cf-420e-afec-0214b870672e","photo","technology","hate",2020-08-31 01:59:00,"negative",5,"08/31/2020","08","2020"
"1510","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","interested",2020-08-29 23:17:00,"positive",30,"08/29/2020","08","2020"
"1511","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","worried",2020-07-09 19:16:00,"negative",12,"07/09/2020","07","2020"
"1512","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","intrigued",2021-02-24 19:12:00,"positive",45,"02/24/2021","02","2021"
"1513","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","scared",2021-05-14 08:52:00,"negative",15,"05/14/2021","05","2021"
"1514","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","super love",2020-08-24 10:43:00,"positive",75,"08/24/2020","08","2020"
"1515","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","indifferent",2020-07-06 10:59:00,"neutral",20,"07/06/2020","07","2020"
"1516","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","adore",2020-12-27 14:13:00,"positive",72,"12/27/2020","12","2020"
"1517","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","worried",2021-03-09 22:02:00,"negative",12,"03/09/2021","03","2021"
"1518","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","cherish",2021-04-27 15:06:00,"positive",70,"04/27/2021","04","2021"
"1519","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","love",2021-03-29 02:44:00,"positive",65,"03/29/2021","03","2021"
"1520","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","cherish",2021-01-11 20:53:00,"positive",70,"01/11/2021","01","2021"
"1521","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","heart",2021-02-23 17:42:00,"positive",60,"02/23/2021","02","2021"
"1522","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","interested",2020-11-21 07:44:00,"positive",30,"11/21/2020","11","2020"
"1523","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","peeking",2020-07-24 21:24:00,"neutral",35,"07/24/2020","07","2020"
"1524","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","hate",2021-06-14 22:38:00,"negative",5,"06/14/2021","06","2021"
"1525","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","interested",2020-09-09 08:11:00,"positive",30,"09/09/2020","09","2020"
"1526","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","heart",2021-02-18 00:35:00,"positive",60,"02/18/2021","02","2021"
"1527","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","indifferent",2020-09-26 22:27:00,"neutral",20,"09/26/2020","09","2020"
"1528","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","heart",2021-05-13 07:00:00,"positive",60,"05/13/2021","05","2021"
"1529","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","dislike",2021-05-10 07:14:00,"negative",10,"05/10/2021","05","2021"
"1530","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","intrigued",2021-05-25 09:38:00,"positive",45,"05/25/2021","05","2021"
"1531","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","love",2021-04-18 22:40:00,"positive",65,"04/18/2021","04","2021"
"1532","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","like",2021-03-08 17:47:00,"positive",50,"03/08/2021","03","2021"
"1533","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","peeking",2020-12-16 13:10:00,"neutral",35,"12/16/2020","12","2020"
"1534","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","intrigued",2021-04-01 03:41:00,"positive",45,"04/01/2021","04","2021"
"1535","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","hate",2020-12-27 00:26:00,"negative",5,"12/27/2020","12","2020"
"1536","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","peeking",2021-03-17 00:34:00,"neutral",35,"03/17/2021","03","2021"
"1537","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","love",2020-09-26 19:01:00,"positive",65,"09/26/2020","09","2020"
"1538","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","indifferent",2021-03-19 22:03:00,"neutral",20,"03/19/2021","03","2021"
"1539","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","interested",2021-02-06 22:54:00,"positive",30,"02/06/2021","02","2021"
"1540","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","disgust",2021-06-15 06:17:00,"negative",0,"06/15/2021","06","2021"
"1541","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","disgust",2021-04-05 15:06:00,"negative",0,"04/05/2021","04","2021"
"1542","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","adore",2020-09-10 09:06:00,"positive",72,"09/10/2020","09","2020"
"1543","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","heart",2020-12-17 02:50:00,"positive",60,"12/17/2020","12","2020"
"1544","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","like",2021-03-09 23:49:00,"positive",50,"03/09/2021","03","2021"
"1545","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","want",2021-04-08 17:16:00,"positive",70,"04/08/2021","04","2021"
"1546","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","interested",2021-06-02 07:43:00,"positive",30,"06/02/2021","06","2021"
"1547","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","want",2021-04-22 00:35:00,"positive",70,"04/22/2021","04","2021"
"1548","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","worried",2021-05-21 08:31:00,"negative",12,"05/21/2021","05","2021"
"1549","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","super love",2020-11-16 23:28:00,"positive",75,"11/16/2020","11","2020"
"1550","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","want",2020-09-15 19:11:00,"positive",70,"09/15/2020","09","2020"
"1551","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","heart",2021-02-12 05:52:00,"positive",60,"02/12/2021","02","2021"
"1552","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","want",2021-02-05 13:27:00,"positive",70,"02/05/2021","02","2021"
"1553","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","peeking",2020-12-03 14:34:00,"neutral",35,"12/03/2020","12","2020"
"1554","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","love",2020-06-29 13:29:00,"positive",65,"06/29/2020","06","2020"
"1555","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","love",2021-06-04 13:31:00,"positive",65,"06/04/2021","06","2021"
"1556","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","peeking",2020-11-10 10:35:00,"neutral",35,"11/10/2020","11","2020"
"1557","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","hate",2021-04-30 22:42:00,"negative",5,"04/30/2021","04","2021"
"1558","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","disgust",2020-11-24 06:34:00,"negative",0,"11/24/2020","11","2020"
"1559","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","heart",2020-09-15 08:12:00,"positive",60,"09/15/2020","09","2020"
"1560","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","want",2020-09-28 09:42:00,"positive",70,"09/28/2020","09","2020"
"1561","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","indifferent",2020-08-18 00:47:00,"neutral",20,"08/18/2020","08","2020"
"1562","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","super love",2020-07-04 11:42:00,"positive",75,"07/04/2020","07","2020"
"1563","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","like",2020-12-17 08:11:00,"positive",50,"12/17/2020","12","2020"
"1564","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","scared",2020-07-14 21:00:00,"negative",15,"07/14/2020","07","2020"
"1565","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","hate",2021-04-26 20:22:00,"negative",5,"04/26/2021","04","2021"
"1566","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","adore",2020-10-15 10:49:00,"positive",72,"10/15/2020","10","2020"
"1567","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","peeking",2021-01-21 16:33:00,"neutral",35,"01/21/2021","01","2021"
"1568","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","dislike",2021-01-04 04:27:00,"negative",10,"01/04/2021","01","2021"
"1569","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","dislike",2021-03-10 04:44:00,"negative",10,"03/10/2021","03","2021"
"1570","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","interested",2021-04-14 03:42:00,"positive",30,"04/14/2021","04","2021"
"1571","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","worried",2021-03-30 20:03:00,"negative",12,"03/30/2021","03","2021"
"1572","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","super love",2021-06-08 10:40:00,"positive",75,"06/08/2021","06","2021"
"1573","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","worried",2021-02-16 23:17:00,"negative",12,"02/16/2021","02","2021"
"1574","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","peeking",2020-12-18 16:08:00,"neutral",35,"12/18/2020","12","2020"
"1575","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","heart",2021-01-19 15:34:00,"positive",60,"01/19/2021","01","2021"
"1576","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","dislike",2020-06-28 21:40:00,"negative",10,"06/28/2020","06","2020"
"1577","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","worried",2021-01-06 01:41:00,"negative",12,"01/06/2021","01","2021"
"1578","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","indifferent",2020-09-18 12:29:00,"neutral",20,"09/18/2020","09","2020"
"1579","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","disgust",2020-12-23 14:58:00,"negative",0,"12/23/2020","12","2020"
"1580","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","love",2021-02-12 08:24:00,"positive",65,"02/12/2021","02","2021"
"1581","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","disgust",2020-09-18 13:44:00,"negative",0,"09/18/2020","09","2020"
"1582","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","cherish",2021-03-29 18:39:00,"positive",70,"03/29/2021","03","2021"
"1583","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","adore",2020-10-15 13:38:00,"positive",72,"10/15/2020","10","2020"
"1584","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","want",2021-01-05 10:06:00,"positive",70,"01/05/2021","01","2021"
"1585","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","super love",2020-08-12 08:55:00,"positive",75,"08/12/2020","08","2020"
"1586","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","adore",2020-12-20 11:03:00,"positive",72,"12/20/2020","12","2020"
"1587","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","want",2021-06-15 20:00:00,"positive",70,"06/15/2021","06","2021"
"1588","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","love",2020-09-17 05:00:00,"positive",65,"09/17/2020","09","2020"
"1589","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","dislike",2021-03-15 10:24:00,"negative",10,"03/15/2021","03","2021"
"1590","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","peeking",2020-11-03 09:45:00,"neutral",35,"11/03/2020","11","2020"
"1591","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","intrigued",2020-07-02 16:27:00,"positive",45,"07/02/2020","07","2020"
"1592","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","interested",2020-10-04 14:41:00,"positive",30,"10/04/2020","10","2020"
"1593","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","adore",2020-12-17 23:42:00,"positive",72,"12/17/2020","12","2020"
"1594","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","want",2020-11-09 00:55:00,"positive",70,"11/09/2020","11","2020"
"1595","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","cherish",2020-10-08 05:28:00,"positive",70,"10/08/2020","10","2020"
"1596","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","indifferent",2021-03-20 08:59:00,"neutral",20,"03/20/2021","03","2021"
"1597","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","interested",2021-03-08 11:06:00,"positive",30,"03/08/2021","03","2021"
"1598","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","love",2021-05-17 19:58:00,"positive",65,"05/17/2021","05","2021"
"1599","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","adore",2021-03-27 22:46:00,"positive",72,"03/27/2021","03","2021"
"1600","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","heart",2021-03-21 10:24:00,"positive",60,"03/21/2021","03","2021"
"1601","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","cherish",2021-05-02 17:31:00,"positive",70,"05/02/2021","05","2021"
"1602","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","worried",2021-04-18 20:57:00,"negative",12,"04/18/2021","04","2021"
"1603","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","scared",2020-10-09 10:18:00,"negative",15,"10/09/2020","10","2020"
"1604","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","scared",2020-12-24 04:09:00,"negative",15,"12/24/2020","12","2020"
"1605","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","worried",2021-03-22 01:27:00,"negative",12,"03/22/2021","03","2021"
"1606","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","intrigued",2021-05-20 11:15:00,"positive",45,"05/20/2021","05","2021"
"1607","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","want",2020-07-30 23:48:00,"positive",70,"07/30/2020","07","2020"
"1608","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","worried",2021-05-15 19:50:00,"negative",12,"05/15/2021","05","2021"
"1609","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","intrigued",2021-01-17 03:38:00,"positive",45,"01/17/2021","01","2021"
"1610","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","want",2021-04-17 01:54:00,"positive",70,"04/17/2021","04","2021"
"1611","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","scared",2020-11-29 11:33:00,"negative",15,"11/29/2020","11","2020"
"1612","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","dislike",2020-12-26 10:39:00,"negative",10,"12/26/2020","12","2020"
"1613","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","like",2020-09-01 02:08:00,"positive",50,"09/01/2020","09","2020"
"1614","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","interested",2020-09-26 23:33:00,"positive",30,"09/26/2020","09","2020"
"1615","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","love",2020-08-24 04:53:00,"positive",65,"08/24/2020","08","2020"
"1616","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","super love",2021-05-07 13:10:00,"positive",75,"05/07/2021","05","2021"
"1617","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","intrigued",2020-07-21 18:37:00,"positive",45,"07/21/2020","07","2020"
"1618","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","scared",2021-03-26 15:50:00,"negative",15,"03/26/2021","03","2021"
"1619","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","love",2020-08-17 03:41:00,"positive",65,"08/17/2020","08","2020"
"1620","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","peeking",2020-08-10 08:32:00,"neutral",35,"08/10/2020","08","2020"
"1621","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","adore",2021-05-01 22:39:00,"positive",72,"05/01/2021","05","2021"
"1622","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","love",2020-10-30 15:12:00,"positive",65,"10/30/2020","10","2020"
"1623","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","super love",2020-11-02 04:34:00,"positive",75,"11/02/2020","11","2020"
"1624","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","worried",2020-06-27 20:08:00,"negative",12,"06/27/2020","06","2020"
"1625","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","super love",2021-02-17 03:41:00,"positive",75,"02/17/2021","02","2021"
"1626","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","like",2021-05-16 08:49:00,"positive",50,"05/16/2021","05","2021"
"1627","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","adore",2020-06-24 21:06:00,"positive",72,"06/24/2020","06","2020"
"1628","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","intrigued",2021-01-19 23:16:00,"positive",45,"01/19/2021","01","2021"
"1629","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","peeking",2021-03-20 14:10:00,"neutral",35,"03/20/2021","03","2021"
"1630","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","interested",2020-08-28 15:26:00,"positive",30,"08/28/2020","08","2020"
"1631","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","like",2020-10-21 23:56:00,"positive",50,"10/21/2020","10","2020"
