"","content_id","content_type","category","reaction_type","date_time","sentiment","score"
"1512","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","intrigued","2/24/2021 19:12","positive",45
"1513","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","scared","5/14/2021 8:52","negative",15
"1514","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","super love","8/24/2020 10:43","positive",75
"1515","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","indifferent","7/6/2020 10:59","neutral",20
"1516","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","adore","12/27/2020 14:13","positive",72
"1517","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","worried","3/9/2021 22:02","negative",12
"1518","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","cherish","4/27/2021 15:06","positive",70
"1519","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","love","3/29/2021 2:44","positive",65
"1520","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","cherish","1/11/2021 20:53","positive",70
"1521","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","heart","2/23/2021 17:42","positive",60
"1522","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","interested","11/21/2020 7:44","positive",30
"1523","e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867","video","science","peeking","7/24/2020 21:24","neutral",35
"1524","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","hate","6/14/2021 22:38","negative",5
"1525","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","interested","9/9/2020 8:11","positive",30
"1526","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","heart","2/18/2021 0:35","positive",60
"1527","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","indifferent","9/26/2020 22:27","neutral",20
"1528","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","heart","5/13/2021 7:00","positive",60
"1529","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","dislike","5/10/2021 7:14","negative",10
"1530","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","intrigued","5/25/2021 9:38","positive",45
"1531","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","love","4/18/2021 22:40","positive",65
"1532","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","like","3/8/2021 17:47","positive",50
"1533","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","peeking","12/16/2020 13:10","neutral",35
"1534","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","intrigued","4/1/2021 3:41","positive",45
"1535","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","hate","12/27/2020 0:26","negative",5
"1536","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","peeking","3/17/2021 0:34","neutral",35
"1537","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","love","9/26/2020 19:01","positive",65
"1538","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","indifferent","3/19/2021 22:03","neutral",20
"1539","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","interested","2/6/2021 22:54","positive",30
"1540","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","disgust","6/15/2021 6:17","negative",0
"1541","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","disgust","4/5/2021 15:06","negative",0
"1542","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","adore","9/10/2020 9:06","positive",72
"1543","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","heart","12/17/2020 2:50","positive",60
"1544","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","like","3/9/2021 23:49","positive",50
"1545","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","want","4/8/2021 17:16","positive",70
"1546","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","interested","6/2/2021 7:43","positive",30
"1547","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","want","4/22/2021 0:35","positive",70
"1548","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","worried","5/21/2021 8:31","negative",12
"1549","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","super love","11/16/2020 23:28","positive",75
"1550","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","want","9/15/2020 19:11","positive",70
"1551","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","heart","2/12/2021 5:52","positive",60
"1552","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","want","2/5/2021 13:27","positive",70
"1553","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","peeking","12/3/2020 14:34","neutral",35
"1554","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","love","6/29/2020 13:29","positive",65
"1555","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","love","6/4/2021 13:31","positive",65
"1556","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","peeking","11/10/2020 10:35","neutral",35
"1557","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","hate","4/30/2021 22:42","negative",5
"1558","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","disgust","11/24/2020 6:34","negative",0
"1559","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","heart","9/15/2020 8:12","positive",60
"1560","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","want","9/28/2020 9:42","positive",70
"1561","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","indifferent","8/18/2020 0:47","neutral",20
"1562","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","super love","7/4/2020 11:42","positive",75
"1563","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","like","12/17/2020 8:11","positive",50
"1564","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","scared","7/14/2020 21:00","negative",15
"1565","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","hate","4/26/2021 20:22","negative",5
"1566","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","adore","10/15/2020 10:49","positive",72
"1567","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","peeking","1/21/2021 16:33","neutral",35
"1568","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","dislike","1/4/2021 4:27","negative",10
"1569","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","dislike","3/10/2021 4:44","negative",10
"1570","43da458b-66fe-4723-996c-57dcfad67edf","GIF","food","interested","4/14/2021 3:42","positive",30
"1571","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","worried","3/30/2021 20:03","negative",12
"1572","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","super love","6/8/2021 10:40","positive",75
"1573","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","worried","2/16/2021 23:17","negative",12
"1574","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","peeking","12/18/2020 16:08","neutral",35
"1575","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","heart","1/19/2021 15:34","positive",60
"1576","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","dislike","6/28/2020 21:40","negative",10
"1577","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","worried","1/6/2021 1:41","negative",12
"1578","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","indifferent","9/18/2020 12:29","neutral",20
"1579","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","disgust","12/23/2020 14:58","negative",0
"1580","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","love","2/12/2021 8:24","positive",65
"1581","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","disgust","9/18/2020 13:44","negative",0
"1582","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","cherish","3/29/2021 18:39","positive",70
"1583","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","adore","10/15/2020 13:38","positive",72
"1584","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","want","1/5/2021 10:06","positive",70
"1585","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","super love","8/12/2020 8:55","positive",75
"1586","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","adore","12/20/2020 11:03","positive",72
"1587","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","want","6/15/2021 20:00","positive",70
"1588","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","love","9/17/2020 5:00","positive",65
"1589","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","dislike","3/15/2021 10:24","negative",10
"1590","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","peeking","11/3/2020 9:45","neutral",35
"1591","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","intrigued","7/2/2020 16:27","positive",45
"1592","7dc268e5-b50d-4280-82aa-e08af75a8a0a","photo","science","interested","10/4/2020 14:41","positive",30
"1593","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","adore","12/17/2020 23:42","positive",72
"1594","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","want","11/9/2020 0:55","positive",70
"1595","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","cherish","10/8/2020 5:28","positive",70
"1596","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","indifferent","3/20/2021 8:59","neutral",20
"1597","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","interested","3/8/2021 11:06","positive",30
"1598","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","love","5/17/2021 19:58","positive",65
"1599","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","adore","3/27/2021 22:46","positive",72
"1600","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","heart","3/21/2021 10:24","positive",60
"1601","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","cherish","5/2/2021 17:31","positive",70
"1602","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","worried","4/18/2021 20:57","negative",12
"1603","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","scared","10/9/2020 10:18","negative",15
"1604","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","scared","12/24/2020 4:09","negative",15
"1605","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","worried","3/22/2021 1:27","negative",12
"1606","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","intrigued","5/20/2021 11:15","positive",45
"1607","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","want","7/30/2020 23:48","positive",70
"1608","7d459555-a816-4d20-893c-a002e0a74ce3","audio","healthy eating","worried","5/15/2021 19:50","negative",12
"1609","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","intrigued","1/17/2021 3:38","positive",45
"1610","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","want","4/17/2021 1:54","positive",70
"1611","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","scared","11/29/2020 11:33","negative",15
"1612","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","dislike","12/26/2020 10:39","negative",10
"1613","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","like","9/1/2020 2:08","positive",50
"1614","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","interested","9/26/2020 23:33","positive",30
"1615","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","love","8/24/2020 4:53","positive",65
"1616","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","super love","5/7/2021 13:10","positive",75
"1617","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","intrigued","7/21/2020 18:37","positive",45
"1618","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","scared","3/26/2021 15:50","negative",15
"1619","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","love","8/17/2020 3:41","positive",65
"1620","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","peeking","8/10/2020 8:32","neutral",35
"1621","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","adore","5/1/2021 22:39","positive",72
"1622","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","love","10/30/2020 15:12","positive",65
"1623","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","super love","11/2/2020 4:34","positive",75
"1624","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","worried","6/27/2020 20:08","negative",12
"1625","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","super love","2/17/2021 3:41","positive",75
"1626","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","like","5/16/2021 8:49","positive",50
"1627","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","adore","6/24/2020 21:06","positive",72
"1628","e6b61eab-6879-4618-b189-476f27f02fdd","audio","science","intrigued","1/19/2021 23:16","positive",45
"1629","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","peeking","3/20/2021 14:10","neutral",35
"1630","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","interested","8/28/2020 15:26","positive",30
"1631","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","like","10/21/2020 23:56","positive",50
"1632","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","intrigued","5/28/2021 5:00","positive",45
"1633","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","intrigued","9/10/2020 15:53","positive",45
"1634","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","like","3/25/2021 18:37","positive",50
"1635","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","heart","11/6/2020 0:51","positive",60
"1636","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","want","3/1/2021 9:37","positive",70
"1637","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","intrigued","2/22/2021 15:42","positive",45
"1638","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","peeking","11/20/2020 5:02","neutral",35
"1639","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","scared","6/10/2021 9:02","negative",15
"1640","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","like","10/6/2020 19:23","positive",50
"1641","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","cherish","11/11/2020 4:16","positive",70
"1642","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","hate","10/26/2020 21:04","negative",5
"1643","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","like","3/11/2021 3:11","positive",50
"1644","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","super love","4/9/2021 3:07","positive",75
"1645","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","indifferent","3/27/2021 17:52","neutral",20
"1646","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","worried","4/7/2021 1:28","negative",12
"1647","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","heart","6/14/2021 21:46","positive",60
"1648","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","interested","4/2/2021 8:01","positive",30
"1649","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","like","5/18/2021 3:15","positive",50
"1650","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","adore","11/27/2020 22:33","positive",72
"1651","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","peeking","5/1/2021 11:19","neutral",35
"1652","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","dislike","5/2/2021 7:12","negative",10
"1653","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","love","4/2/2021 17:55","positive",65
"1654","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","intrigued","1/31/2021 13:47","positive",45
"1655","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","intrigued","2/16/2021 13:38","positive",45
"1656","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","interested","4/1/2021 17:02","positive",30
"1657","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","worried","12/28/2020 11:30","negative",12
"1658","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","want","10/20/2020 10:02","positive",70
"1659","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","heart","11/9/2020 21:27","positive",60
"1660","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","super love","11/11/2020 22:41","positive",75
"1661","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","interested","11/6/2020 4:05","positive",30
"1662","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","disgust","9/29/2020 7:59","negative",0
"1663","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","adore","12/29/2020 4:08","positive",72
"1664","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","cherish","10/27/2020 22:36","positive",70
"1665","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","heart","4/26/2021 14:09","positive",60
"1666","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","like","6/22/2020 23:19","positive",50
"1667","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","like","5/21/2021 13:00","positive",50
"1668","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","like","8/17/2020 3:11","positive",50
"1669","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","super love","12/2/2020 1:14","positive",75
"1670","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","disgust","3/1/2021 8:15","negative",0
"1671","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","want","11/9/2020 23:54","positive",70
"1672","27ec2b21-a749-4181-b182-150a174fc277","GIF","animals","want","5/1/2021 23:23","positive",70
"1673","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","cherish","12/8/2020 12:37","positive",70
"1674","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","want","9/2/2020 5:27","positive",70
"1675","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","intrigued","10/30/2020 17:36","positive",45
"1676","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","love","6/10/2021 3:39","positive",65
"1677","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","cherish","10/15/2020 23:07","positive",70
"1678","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","dislike","2/27/2021 8:35","negative",10
"1679","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","worried","7/11/2020 0:32","negative",12
"1680","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","worried","7/14/2020 11:04","negative",12
"1681","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","indifferent","2/6/2021 8:07","neutral",20
"1682","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","hate","12/9/2020 6:12","negative",5
"1683","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","disgust","10/21/2020 22:08","negative",0
"1684","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","want","4/6/2021 0:55","positive",70
"1685","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","love","5/31/2021 5:37","positive",65
"1686","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","peeking","11/2/2020 17:56","neutral",35
"1687","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","cherish","8/9/2020 3:29","positive",70
"1688","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","hate","1/1/2021 22:36","negative",5
"1689","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","love","3/3/2021 19:00","positive",65
"1690","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","indifferent","6/30/2020 16:38","neutral",20
"1691","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","love","8/18/2020 19:31","positive",65
"1692","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","intrigued","7/2/2020 8:36","positive",45
"1693","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","super love","4/6/2021 10:11","positive",75
"1694","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","love","4/15/2021 15:41","positive",65
"1695","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","intrigued","7/17/2020 9:50","positive",45
"1696","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","adore","5/28/2021 22:06","positive",72
"1697","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","like","10/24/2020 11:28","positive",50
"1698","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","peeking","4/16/2021 17:52","neutral",35
"1699","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","heart","5/2/2021 17:04","positive",60
"1700","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","super love","12/27/2020 4:16","positive",75
"1701","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","indifferent","10/3/2020 7:31","neutral",20
"1702","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","want","9/12/2020 16:25","positive",70
"1703","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","indifferent","4/24/2021 20:51","neutral",20
"1704","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","indifferent","8/22/2020 22:16","neutral",20
"1705","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","want","11/26/2020 8:37","positive",70
"1706","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","interested","6/2/2021 17:17","positive",30
"1707","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","want","1/16/2021 22:06","positive",70
"1708","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","love","10/11/2020 23:28","positive",65
"1709","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","super love","2/26/2021 14:18","positive",75
"1710","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","super love","10/26/2020 11:34","positive",75
"1711","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","like","2/14/2021 13:23","positive",50
"1712","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","like","10/16/2020 1:20","positive",50
"1713","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","adore","2/14/2021 3:26","positive",72
"1714","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","hate","12/18/2020 17:37","negative",5
"1715","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","heart","7/26/2020 1:32","positive",60
"1716","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","scared","4/18/2021 20:31","negative",15
"1717","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","scared","6/6/2021 5:00","negative",15
"1718","bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b","video","food","heart","3/20/2021 18:23","positive",60
"1719","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","peeking","8/6/2020 14:06","neutral",35
"1720","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","super love","3/4/2021 6:29","positive",75
"1721","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","adore","2/13/2021 12:31","positive",72
"1722","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","disgust","3/20/2021 22:00","negative",0
"1723","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","cherish","4/14/2021 16:58","positive",70
"1724","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","indifferent","5/29/2021 6:33","neutral",20
"1725","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","cherish","3/14/2021 4:02","positive",70
"1726","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","interested","6/9/2021 15:58","positive",30
"1727","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","heart","6/28/2020 21:40","positive",60
"1728","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","worried","6/12/2021 22:33","negative",12
"1729","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","interested","1/30/2021 1:15","positive",30
"1730","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","want","6/23/2020 4:37","positive",70
"1731","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","disgust","9/27/2020 14:09","negative",0
"1732","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","dislike","12/22/2020 19:26","negative",10
"1733","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","hate","1/27/2021 0:44","negative",5
"1734","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","cherish","12/14/2020 14:21","positive",70
"1735","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","super love","7/8/2020 23:06","positive",75
"1736","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","worried","2/22/2021 16:03","negative",12
"1737","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","peeking","9/7/2020 17:37","neutral",35
"1738","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","scared","11/27/2020 0:46","negative",15
"1739","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","worried","10/9/2020 8:07","negative",12
"1740","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","heart","10/30/2020 6:32","positive",60
"1741","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","love","3/24/2021 7:14","positive",65
"1742","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","cherish","1/20/2021 10:48","positive",70
"1743","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","disgust","6/20/2020 23:54","negative",0
"1744","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","super love","6/18/2020 13:46","positive",75
"1745","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","scared","1/8/2021 14:24","negative",15
"1746","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","dislike","11/20/2020 7:16","negative",10
"1747","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","heart","8/11/2020 19:31","positive",60
"1748","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","adore","6/15/2021 7:33","positive",72
"1749","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","peeking","10/25/2020 16:12","neutral",35
"1750","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","indifferent","10/14/2020 11:00","neutral",20
"1751","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","heart","6/17/2021 10:09","positive",60
"1752","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","love","9/16/2020 5:36","positive",65
"1753","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","super love","8/20/2020 18:33","positive",75
"1754","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","interested","5/19/2021 23:31","positive",30
"1755","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","disgust","12/15/2020 4:40","negative",0
"1756","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","dislike","5/1/2021 3:27","negative",10
"1757","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","interested","9/8/2020 1:21","positive",30
"1758","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","worried","10/26/2020 15:58","negative",12
"1759","229d5bad-c1e4-439c-8978-0efdcdfea4d1","audio","food","dislike","7/8/2020 14:59","negative",10
"1760","457d54ed-e0bf-4574-80e3-561c1bbc4d3e","GIF","science","disgust","9/21/2020 23:13","negative",0
"1761","457d54ed-e0bf-4574-80e3-561c1bbc4d3e","GIF","science","want","10/12/2020 17:57","positive",70
"1762","457d54ed-e0bf-4574-80e3-561c1bbc4d3e","GIF","science","indifferent","8/15/2020 21:40","neutral",20
